num_fins,fin_height_m,fin_thickness_m,base_thickness_m,spacing_m,h_W_per_m2K,eta_fin,base_exposed_area_m2,A_eff_m2,R_base_K_per_W,R_contact_K_per_W,R_conv_K_per_W,R_total_K_per_W,T_chip_C,Pass_R_total,Pass_derated_70C,Pass_failure_85C
8,0.02,0.002,0.004,0.004971428571428571,65.0,0.9558575714763853,0.00176784,0.017306260681920118,0.00756099073173756,0.012916692500051669,0.8889624204428933,0.9094401036746825,115.94401036746825,False,False,False
8,0.02,0.002,0.005,0.004971428571428571,65.0,0.9558575714763853,0.00176784,0.017306260681920118,0.00945123841467195,0.012916692500051669,0.8889624204428933,0.911330351357617,116.1330351357617,False,False,False
8,0.02,0.002,0.006,0.004971428571428571,65.0,0.9558575714763853,0.00176784,0.017306260681920118,0.011341486097606341,0.012916692500051669,0.8889624204428933,0.9132205990405513,116.32205990405512,False,False,False
8,0.02,0.0025,0.003,0.004399999999999999,65.0,0.9634909363694191,0.00156464,0.017227148661621276,0.0056707430488031705,0.012916692500051669,0.8930447914975798,0.9116322270464347,116.16322270464346,False,False,False
8,0.02,0.0025,0.004,0.004399999999999999,65.0,0.9634909363694191,0.00156464,0.017227148661621276,0.00756099073173756,0.012916692500051669,0.8930447914975798,0.913522474729369,116.3522474729369,False,False,False
8,0.02,0.0025,0.005,0.004399999999999999,65.0,0.9634909363694191,0.00156464,0.017227148661621276,0.00945123841467195,0.012916692500051669,0.8930447914975798,0.9154127224123034,116.54127224123035,False,False,False
8,0.02,0.0025,0.006,0.004399999999999999,65.0,0.9634909363694191,0.00156464,0.017227148661621276,0.011341486097606341,0.012916692500051669,0.8930447914975798,0.9173029700952378,116.73029700952378,False,False,False
8,0.02,0.003,0.003,0.003828571428571428,65.0,0.9686541117374612,0.00136144,0.017107881240404167,0.0056707430488031705,0.012916692500051669,0.8992706442385807,0.9178580797874356,116.78580797874356,False,False,False
8,0.02,0.003,0.004,0.003828571428571428,65.0,0.9686541117374612,0.00136144,0.017107881240404167,0.00756099073173756,0.012916692500051669,0.8992706442385807,0.9197483274703699,116.974832747037,False,False,False
8,0.02,0.003,0.005,0.003828571428571428,65.0,0.9686541117374612,0.00136144,0.017107881240404167,0.00945123841467195,0.012916692500051669,0.8992706442385807,0.9216385751533044,117.16385751533043,False,False,False
8,0.02,0.003,0.006,0.003828571428571428,65.0,0.9686541117374612,0.00136144,0.017107881240404167,0.011341486097606341,0.012916692500051669,0.8992706442385807,0.9235288228362387,117.35288228362387,False,False,False
8,0.025,0.001,0.003,0.006114285714285714,65.0,0.8819779692405005,0.00217424,0.020096032334966974,0.0056707430488031705,0.012916692500051669,0.7655548681540608,0.7841423037029157,103.41423037029158,False,False,False
8,0.025,0.001,0.004,0.006114285714285714,65.0,0.8819779692405005,0.00217424,0.020096032334966974,0.00756099073173756,0.012916692500051669,0.7655548681540608,0.78603255138585,103.603255138585,False,False,False
8,0.025,0.001,0.005,0.006114285714285714,65.0,0.8819779692405005,0.00217424,0.020096032334966974,0.00945123841467195,0.012916692500051669,0.7655548681540608,0.7879227990687845,103.79227990687845,False,False,False
8,0.025,0.001,0.006,0.006114285714285714,65.0,0.8819779692405005,0.00217424,0.020096032334966974,0.011341486097606341,0.012916692500051669,0.7655548681540608,0.7898130467517188,103.98130467517188,False,False,False
8,0.025,0.0015,0.003,0.005542857142857143,65.0,0.9159699652839537,0.00197104,0.02058354969456994,0.0056707430488031705,0.012916692500051669,0.7474228504267142,0.7660102859755691,101.6010285975569,False,False,False
8,0.025,0.0015,0.004,0.005542857142857143,65.0,0.9159699652839537,0.00197104,0.02058354969456994,0.00756099073173756,0.012916692500051669,0.7474228504267142,0.7679005336585034,101.79005336585034,False,False,False
